sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,temp_c,diag_stat
320,6.400056533999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635931275284292,5.6467535064016765,5.666115031731272,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09784730711056,35.16654237564435,-0.6399588091999991,24.9,0xFFFF
321,6.420055472000001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635930863322387,5.6467534194884,5.666115528120257,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09785025140437,35.16653943135055,-0.6419586974000031,24.9,0xFFFF
322,6.440055206000011,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359304476565235,5.646753331793639,5.666116028972259,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09785322217027,35.16653646058463,-0.643958672700001,24.9,0xFFFF
323,6.460055254999986,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63593003699936,5.646753245155537,5.666116523789054,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09785615713886,35.16653352561604,-0.6459586720999998,24.9,0xFFFF
324,6.4800557120000235,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635929628220364,5.646753158913632,5.666117016342747,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09785907868408,35.16653060407081,-0.6479587176999989,24.9,0xFFFF
325,6.500056372000017,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635929221268258,5.6467530730571065,5.666117506695122,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0978619871724,35.166527695582474,-0.649958809600003,24.9,0xFFFF
326,6.520055346999982,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359288518949295,5.646752995128703,5.666117951767349,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.097864627085,35.166525055669915,-0.6519586868000037,24.9,0xFFFF
327,6.540055247999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635928474935509,5.64675291559979,5.6661184059803285,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09786732121526,35.166522361539606,-0.6539586732000036,24.9,0xFFFF
328,6.560054686000001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635928111109776,5.646752838841715,5.666118844367999,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09786992147897,35.16651976127591,-0.655958618800003,24.9,0xFFFF
329,6.5800555679999775,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635927735514523,5.646752759600525,5.6661192969372,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0978726058594,35.166517076895474,-0.6579587033,24.9,0xFFFF
330,6.600060302000031,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635927313844503,5.6467526706386675,5.6661198050236345,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09787561953624,35.166514063218656,-0.6599591786000023,24.9,0xFFFF
331,6.620056277000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359270212189925,5.646752608901954,5.666120157619359,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09787771093153,35.166511971823375,-0.6619587743000015,24.9,0xFFFF
332,6.640055399999994,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635926691033657,5.646752539241023,5.6661205554723395,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0978800707669,35.166509611988,-0.6639586866000006,24.9,0xFFFF
333,6.660056005000001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635926341549971,5.646752465508581,5.666120976578628,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09788256852758,35.16650711422733,-0.6659587878000028,24.9,0xFFFF
334,6.680056647000015,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635926007434005,5.64675239501832,5.666121379167741,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09788495645503,35.16650472629987,-0.6679588279000033,24.9,0xFFFF
335,6.700060732999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63592563048616,5.646752315491544,5.6661218333666055,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09788765050195,35.166502032252964,-0.6699592290999992,24.9,0xFFFF
336,6.720055949000027,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635925378904855,5.646752262414021,5.666122136506519,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0978894485539,35.166500234201,-0.6719587709999989,24.9,0xFFFF
337,6.740055294000001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359250813052295,5.6467521996277314,5.666122495095651,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09789157549883,35.16649810725607,-0.6739586852000006,24.9,0xFFFF
338,6.760055973000021,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63592476807483,5.6467521335437,5.666122872518887,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09789381415686,35.16649586859803,-0.6759587568000033,24.9,0xFFFF
339,6.780055206999975,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359244827055015,5.646752073337654,5.666123216371243,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09789585369177,35.166493829063164,-0.6779586709000004,24.9,0xFFFF
340,6.8000574409999786,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635924161139542,5.6467520054949665,5.6661236038382805,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09789815192394,35.16649153083099,-0.6799588906000001,24.9,0xFFFF
341,6.8200550089999865,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359239094779525,5.646751952400401,5.666123907074875,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09789995054945,35.166489732205456,-0.681958647400001,24.9,0xFFFF
342,6.840055224000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63592362578593,5.646751892548159,5.666124248906142,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09790197809647,35.16648770465844,-0.6839586745000025,24.9,0xFFFF
343,6.860057365999978,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635923317546388,5.646751827516953,5.666124620315628,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09790418108454,35.16648550167035,-0.6859589220000037,24.9,0xFFFF
344,6.880057636999993,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635923047215019,5.646751770483448,5.66612494604811,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09790611314284,35.16648356961204,-0.6879589380000033,24.9,0xFFFF
345,6.90005970499999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635922757910251,5.646751709446981,5.666125294642346,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09790818080398,35.16648150195089,-0.6899591318000039,24.9,0xFFFF
346,6.9200576239999805,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635922529747107,5.646751661309934,5.666125569564723,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09790981148592,35.16647987126896,-0.6919589218999993,24.9,0xFFFF
347,6.940058136000005,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635922269577191,5.646751606420196,5.666125883053255,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979116709202,35.16647801183468,-0.6939589786999993,24.9,0xFFFF
348,6.960056258999998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635922046614587,5.646751559380312,5.666126151709285,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979132644338,35.166476418321075,-0.6959588021000007,24.9,0xFFFF
349,6.98005751200003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635921789004468,5.646751505030593,5.666126462113404,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09791510557315,35.16647457718174,-0.6979589107000043,24.9,0xFFFF
350,7.000062580000019,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635921479408439,5.6467514397130385,5.666126835157286,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979173182557,35.16647236449919,-0.6999594360000008,24.9,0xFFFF
351,7.020057092000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359213253148255,5.646751407202863,5.666127020830461,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979184195626,35.1664712631923,-0.7019588724000021,24.9,0xFFFF
352,7.040055640999981,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635921117178686,5.646751363290957,5.666127271621498,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09791990711136,35.16646977564355,-0.703958725400003,24.9,0xFFFF
353,7.060055431000023,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635920896942775,5.646751316826266,5.666127536991999,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09792148113715,35.166468201617775,-0.7059586970000002,24.9,0xFFFF
354,7.080056184,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635920667399526,5.64675126839793,5.666127813577248,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979231216824,35.166466561072504,-0.707958768600003,24.9,0xFFFF
355,7.1000554550000174,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635920462261052,5.646751225118425,5.6661280607562645,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09792458780677,35.16646509494815,-0.709958695699999,24.9,0xFFFF
356,7.120055689000026,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635920247760109,5.646751179863641,5.6661283192164635,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09792612084468,35.16646356191027,-0.7119587210000025,24.9,0xFFFF
357,7.140057479000006,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635920014951722,5.646751130746393,5.666128599735973,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09792778472578,35.166461898029155,-0.7139589111000025,24.9,0xFFFF
358,7.160056619999978,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635919821079626,5.646751089843802,5.666128833339688,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09792917032925,35.16646051242567,-0.7159588512000032,24.9,0xFFFF
359,7.180057836000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635919605182904,5.646751044294502,5.666129093481692,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979307133427,35.16645896941225,-0.7179589802000015,24.9,0xFFFF
360,7.200058904000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359193979234075,5.6467510005674475,5.666129343216372,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09793219462586,35.1664574881291,-0.7199590777000031,24.9,0xFFFF
361,7.220055860000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635919253469254,5.64675097009089,5.666129517274553,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09793322703936,35.166456455715604,-0.7219587474000042,24.9,0xFFFF
362,7.240055408999979,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635919073304757,5.64675093208025,5.66612973436145,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09793451467456,35.166455168080375,-0.7239586986000012,24.9,0xFFFF
363,7.260057736000022,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635918854085354,5.646750885829893,5.666129998507049,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979360814351,35.166453601319866,-0.7259589608999995,24.9,0xFFFF
364,7.280058267000015,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635918661847796,5.646750845272088,5.666130230141213,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979374553564,35.166452227398565,-0.7279590584000011,24.9,0xFFFF
365,7.300055760000021,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635918530839926,5.646750817632365,5.666130387997452,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979383916693,35.16645129108568,-0.7299587374000004,24.9,0xFFFF
366,7.320056771999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635918340501158,5.6467507774751455,5.666130617343684,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979397520199,35.16644993073506,-0.7319588682000023,24.9,0xFFFF
367,7.3400573210000175,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635918163361919,5.646750740102721,5.66613083078531,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979410180335,35.16644866472145,-0.7339589305000009,24.9,0xFFFF
368,7.360059426000021,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635917960558789,5.646750697315777,5.666131075150304,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09794246746685,35.16644721528811,-0.7359592058000038,24.9,0xFFFF
369,7.380059660000029,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635917807267175,5.646750664974651,5.666131259857035,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09794356304153,35.16644611971344,-0.7379591495999995,24.9,0xFFFF
370,7.400055727999984,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635917705294106,5.646750643460597,5.666131382728151,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979442918427,35.166445390912266,-0.7399587414999991,24.9,0xFFFF
371,7.420055257999991,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635917557861944,5.646750612355676,5.6661315603746045,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09794534553987,35.16644433721511,-0.7419586798000017,24.9,0xFFFF
372,7.440055196000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635917406028764,5.6467505803222355,5.666131743324003,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09794643069105,35.16644325206389,-0.7439586717000003,24.9,0xFFFF
373,7.4600583559999905,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635917205674921,5.646750538051995,5.666131984737734,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09794786261924,35.1664418201357,-0.7459590396000015,24.9,0xFFFF
374,7.480056886999989,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359170860196715,5.646750512807373,5.666132128914751,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09794871779485,35.16644096496008,-0.7479588482000002,24.9,0xFFFF
375,7.5000634549999745,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635916837478318,5.646750460370605,5.666132428391378,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09795049411898,35.16643918863598,-0.7499596142000035,24.9,0xFFFF
376,7.520056318000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359168087208324,5.6467504543034055,5.666132463042329,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979506996486,35.16643898310634,-0.7519588136000044,24.9,0xFFFF
